Transaction_ID,Date,Product_EAN,Product_Name,Category,Quantity,Unit_Price,Total_Revenue
TXN-20230792,2023-10-25,36122423284,Cristaline Soda 1.5L,Beverages,2,3.36,6.72
TXN-20230792,2023-10-25,38741020553,Priméale Carottes 1kg,Fresh Produce,1,1.18,1.18
TXN-20230792,2023-10-25,33129232113,Carrefour Bio Salade 1kg,Fresh Produce,1,2.53,2.53
TXN-20230792,2023-10-25,34365798696,Origine France Carottes Sachet,Fresh Produce,2,4.16,8.32
TXN-20230792,2023-10-25,39221942512,Origine France Courgettes Sachet,Fresh Produce,1,2.54,2.54
TXN-20230792,2023-10-25,31303192976,Maille Riz Basmati Bocal,Grocery (Dry),2,1.26,2.52
TXN-20230793,2023-11-04,38078683065,Origine Espagne Tomates Sachet,Fresh Produce,1,4.23,4.23
TXN-20230793,2023-11-04,36505826161,Nivea Gel Douche 400ml,Hygiene,2,8.8,17.6
TXN-20230793,2023-11-04,32480737797,Volvic Eau Minérale 1L,Beverages,2,3.15,6.3
TXN-20230793,2023-11-04,32419630311,Tropicana Soda 1L,Beverages,1,6.51,6.51
TXN-20230793,2023-11-04,38290721923,Carrefour Bio Yaourt Nature 250g,Dairy,1,4.35,4.35
TXN-20230793,2023-11-04,37550183513,Coca Cola Bière Blonde Pack 6x33cl,Beverages,2,7.96,15.92
TXN-20230793,2023-11-04,32097341849,Pasquier Baguette x10,Bakery,4,2.36,9.44
TXN-20230794,2023-10-18,35100149363,Colgate Déodorant Lot x2,Hygiene,1,6.7,6.7
TXN-20230794,2023-10-18,36914217765,Elle & Vire Lait Demi-Ecrémé 250g,Dairy,1,4.2,4.2
TXN-20230794,2023-10-18,38004153625,Le Petit Marseillais Shampoing Bio,Hygiene,1,4.28,4.28
TXN-20230794,2023-10-18,38370572576,Tropicana Thé Glacé 1L,Beverages,1,6.57,6.57
TXN-20230794,2023-10-18,33793057972,Colgate Shampoing 400ml,Hygiene,3,7.86,23.58
TXN-20230794,2023-10-18,36392409038,Harrys Brioche Tranchée 500g,Bakery,2,3.26,6.52
TXN-20230794,2023-10-18,38004153625,Le Petit Marseillais Shampoing Bio,Hygiene,1,4.28,4.28
TXN-20230794,2023-10-18,34660844624,Pasquier Pains au Chocolat Complet,Bakery,1,1.61,1.61
TXN-20230794,2023-10-18,39626228488,Dove Déodorant Lot x2,Hygiene,1,4.31,4.31
TXN-20230794,2023-10-18,35558140796,Evian Jus d'Orange Canette 33cl,Beverages,1,2.11,2.11
TXN-20230794,2023-10-18,36806318444,Yoplait Beurre Doux x8,Dairy,1,2.4,2.4
TXN-20230794,2023-10-18,31765944017,Panzani Sauce Tomate Tube,Grocery (Dry),2,5.51,11.02
TXN-20230795,2023-10-13,32480737797,Volvic Eau Minérale 1L,Beverages,1,3.15,3.15
TXN-20230795,2023-10-13,31303192976,Maille Riz Basmati Bocal,Grocery (Dry),1,1.26,1.26
TXN-20230795,2023-10-13,35805428235,Elle & Vire Lait Demi-Ecrémé 500g,Dairy,1,2.9,2.9
TXN-20230795,2023-10-13,38913192047,Lustucru Riz Basmati 1kg,Grocery (Dry),1,3.24,3.24
TXN-20230795,2023-10-13,36623274498,Galbani Yaourt Nature 250g,Dairy,1,2.64,2.64
TXN-20230795,2023-10-13,38886691421,Nivea Dentifrice Lot x2,Hygiene,2,6.04,12.08
TXN-20230795,2023-10-13,33289049973,Cristaline Thé Glacé Canette 33cl,Beverages,1,3.86,3.86
TXN-20230795,2023-10-13,37874442697,Président Fromage Blanc 500g,Dairy,1,1.79,1.79
TXN-20230795,2023-10-13,39372467979,Origine Espagne Carottes Vrac,Fresh Produce,1,3.28,3.28
TXN-20230795,2023-10-13,34757734320,Boulangerie Loc. Pains au Chocolat Complet,Bakery,1,1.92,1.92
TXN-20230795,2023-10-13,37241624287,Origine Espagne Salade Sachet,Fresh Produce,1,2.65,2.65
TXN-20230795,2023-10-13,33442058362,L'Oréal Gel Douche Bio,Hygiene,2,4.71,9.42
TXN-20230795,2023-10-13,39213394769,Maille Sauce Tomate 1kg,Grocery (Dry),3,5.48,16.44
TXN-20230795,2023-10-13,37263590212,L'Oréal Dentifrice Lot x2,Hygiene,1,7.63,7.63
TXN-20230796,2023-10-14,32908562232,Carrefour Bio Fromage Blanc x4,Dairy,2,3.25,6.5
TXN-20230797,2023-11-06,32419630311,Tropicana Soda 1L,Beverages,4,6.51,26.04
TXN-20230797,2023-11-06,34932168341,Lustucru Haricots Verts Tube,Grocery (Dry),2,3.3,6.6
TXN-20230797,2023-11-06,38862757908,Barilla Moutarde 500g,Grocery (Dry),1,1.11,1.11
TXN-20230797,2023-11-06,31932002492,Origine Espagne Carottes Sachet,Fresh Produce,1,2.32,2.32
TXN-20230797,2023-11-06,38385804858,Colgate Savon Liquide Lot x2,Hygiene,2,8.73,17.46
TXN-20230797,2023-11-06,34816618234,Carrefour Bio Yaourt Nature 250g,Dairy,1,3.82,3.82
TXN-20230797,2023-11-06,31401748259,Colgate Savon Liquide Bio,Hygiene,1,8.82,8.82
TXN-20230797,2023-11-06,37006309476,La Boulangère Pain de Mie Complet,Bakery,1,1.9,1.9
TXN-20230797,2023-11-06,36292273786,Nivea Gel Douche 250ml,Hygiene,1,3.91,3.91
TXN-20230797,2023-11-06,37341880124,L'Oréal Dentifrice 400ml,Hygiene,1,4.51,4.51
TXN-20230797,2023-11-06,32337419656,Evian Jus d'Orange 1L,Beverages,2,3.66,7.32
TXN-20230797,2023-11-06,32773785009,Volvic Thé Glacé Canette 33cl,Beverages,1,5.47,5.47
TXN-20230797,2023-11-06,35607063393,Barilla Sauce Tomate 500g,Grocery (Dry),1,4.75,4.75
TXN-20230797,2023-11-06,39160699288,Origine France Tomates Sachet,Fresh Produce,2,4.65,9.3
TXN-20230797,2023-11-06,37128743207,Origine France Pommes 1kg,Fresh Produce,1,4.44,4.44
TXN-20230797,2023-11-06,37450140191,Galbani Mozzarella x4,Dairy,2,1.9,3.8
TXN-20230798,2023-10-27,31305660877,Origine France Tomates 500g,Fresh Produce,1,4.83,4.83
TXN-20230798,2023-10-27,38013059046,Amora Riz Basmati Bocal,Grocery (Dry),2,2.2,4.4
TXN-20230798,2023-10-27,31072475072,Galbani Lait Demi-Ecrémé x4,Dairy,2,3.07,6.14
TXN-20230798,2023-10-27,34757734320,Boulangerie Loc. Pains au Chocolat Complet,Bakery,1,1.92,1.92
TXN-20230798,2023-10-27,34524620209,Galbani Mozzarella x4,Dairy,1,1.84,1.84
TXN-20230799,2023-11-14,38185646678,Signal Déodorant 400ml,Hygiene,2,3.67,7.34
TXN-20230799,2023-11-14,37241624287,Origine Espagne Salade Sachet,Fresh Produce,1,2.65,2.65
TXN-20230799,2023-11-14,32545982062,Origine France Bananes 1kg,Fresh Produce,1,3.49,3.49
TXN-20230799,2023-11-14,34411527045,Dove Gel Douche Bio,Hygiene,1,3.53,3.53
TXN-20230799,2023-11-14,37263590212,L'Oréal Dentifrice Lot x2,Hygiene,2,7.63,15.26
TXN-20230799,2023-11-14,31442803778,Amora Mayonnaise Bocal,Grocery (Dry),1,5.88,5.88
TXN-20230799,2023-11-14,39727491896,Tropicana Soda 1L,Beverages,1,7.65,7.65
TXN-20230799,2023-11-14,39626228488,Dove Déodorant Lot x2,Hygiene,1,4.31,4.31
TXN-20230799,2023-11-14,34341658676,Harrys Croissants x6,Bakery,4,2.1,8.4
TXN-20230799,2023-11-14,39961500577,L'Oréal Savon Liquide 250ml,Hygiene,2,4.21,8.42
TXN-20230799,2023-11-14,33343500027,Boulangerie Loc. Croissants x10,Bakery,3,2.65,7.95
TXN-20230799,2023-11-14,33241461487,Boulangerie Loc. Pain de Mie x10,Bakery,1,3.36,3.36
TXN-20230799,2023-11-14,37450140191,Galbani Mozzarella x4,Dairy,3,1.9,5.7
TXN-20230799,2023-11-14,35863119442,Le Petit Marseillais Shampoing 400ml,Hygiene,1,8.6,8.6
TXN-20230799,2023-11-14,32521703485,Cristaline Thé Glacé 1L,Beverages,1,7.8,7.8
TXN-20230800,2023-10-19,38637500805,Priméale Salade 1kg,Fresh Produce,1,1.1,1.1
TXN-20230800,2023-10-19,34435610143,Harrys Baguette x10,Bakery,1,2.81,2.81
TXN-20230800,2023-10-19,36927327212,Panzani Haricots Verts 500g,Grocery (Dry),6,4.39,26.34
TXN-20230800,2023-10-19,36696006168,Origine France Pommes 500g,Fresh Produce,1,4.87,4.87
TXN-20230800,2023-10-19,32096843254,Signal Gel Douche Lot x2,Hygiene,1,9.8,9.8
TXN-20230800,2023-10-19,37949840827,Colgate Shampoing Lot x2,Hygiene,1,7.54,7.54
TXN-20230800,2023-10-19,35381735364,Origine Espagne Bananes 1kg,Fresh Produce,1,3.75,3.75
TXN-20230800,2023-10-19,37431049104,Yoplait Crème Fraîche 250g,Dairy,1,4.24,4.24
TXN-20230800,2023-10-19,34547026608,Priméale Bananes 500g,Fresh Produce,1,4.22,4.22
TXN-20230800,2023-10-19,35516572041,La Boulangère Baguette Nature,Bakery,1,1.24,1.24
TXN-20230801,2023-10-11,31622374270,Heineken Jus d'Orange Canette 33cl,Beverages,4,2.93,11.72
TXN-20230802,2023-10-27,34371503943,Pasquier Pains au Chocolat Nature,Bakery,1,1.89,1.89
TXN-20230802,2023-10-27,38290883573,Amora Riz Basmati Bocal,Grocery (Dry),2,3.28,6.56
TXN-20230802,2023-10-27,35955832305,Colgate Gel Douche Bio,Hygiene,1,6.15,6.15
TXN-20230802,2023-10-27,35860147761,Origine Espagne Pommes 1kg,Fresh Produce,1,1.19,1.19
TXN-20230802,2023-10-27,31634309247,Yoplait Lait Demi-Ecrémé 1L,Dairy,1,2.25,2.25
TXN-20230803,2023-10-07,36107570150,Harrys Brioche Tranchée 500g,Bakery,1,1.71,1.71
TXN-20230803,2023-10-07,34382145741,Cristaline Jus d'Orange 1L,Beverages,1,4.65,4.65
TXN-20230803,2023-10-07,38517795604,Nivea Shampoing Bio,Hygiene,1,8.02,8.02
TXN-20230803,2023-10-07,35457701079,Priméale Pommes Sachet,Fresh Produce,1,3.31,3.31
TXN-20230804,2023-11-08,32243029614,Origine France Salade 500g,Fresh Produce,2,2.4,4.8
TXN-20230804,2023-11-08,36625215543,Barilla Pâtes 1kg,Grocery (Dry),2,3.26,6.52
TXN-20230804,2023-11-08,38637500805,Priméale Salade 1kg,Fresh Produce,1,1.1,1.1
TXN-20230804,2023-11-08,34830962007,Oasis Eau Minérale Canette 33cl,Beverages,1,4.14,4.14
TXN-20230805,2023-10-14,33442058362,L'Oréal Gel Douche Bio,Hygiene,1,4.71,4.71
TXN-20230805,2023-10-14,31963633350,Harrys Brioche Tranchée 500g,Bakery,1,2.14,2.14
TXN-20230805,2023-10-14,34908614869,Origine France Bananes Vrac,Fresh Produce,1,4.35,4.35
TXN-20230805,2023-10-14,31442803778,Amora Mayonnaise Bocal,Grocery (Dry),1,5.88,5.88
TXN-20230805,2023-10-14,35502652808,Panzani Haricots Verts Bocal,Grocery (Dry),1,1.15,1.15
TXN-20230805,2023-10-14,37080868686,Barilla Pâtes 1kg,Grocery (Dry),2,1.36,2.72
TXN-20230806,2023-10-06,31958066082,Cristaline Thé Glacé 1L,Beverages,6,1.96,11.76
TXN-20230806,2023-10-06,39621886607,Volvic Soda Canette 33cl,Beverages,1,7.28,7.28
TXN-20230806,2023-10-06,38013059046,Amora Riz Basmati Bocal,Grocery (Dry),3,2.2,6.6
TXN-20230806,2023-10-06,38398540354,Elle & Vire Crème Fraîche x8,Dairy,4,1.69,6.76
TXN-20230806,2023-10-06,34341658676,Harrys Croissants x6,Bakery,1,2.1,2.1
TXN-20230806,2023-10-06,32419630311,Tropicana Soda 1L,Beverages,1,6.51,6.51
TXN-20230806,2023-10-06,34660844624,Pasquier Pains au Chocolat Complet,Bakery,1,1.61,1.61
TXN-20230806,2023-10-06,38707594619,Oasis Eau Minérale 1L,Beverages,1,5.76,5.76
TXN-20230806,2023-10-06,38452899947,Carrefour Bio Yaourt Nature 250g,Dairy,4,3.07,12.28
TXN-20230806,2023-10-06,31469742821,Lustucru Mayonnaise 500g,Grocery (Dry),1,3.32,3.32
TXN-20230806,2023-10-06,38476548375,Yoplait Yaourt Nature 250g,Dairy,1,1.92,1.92
TXN-20230806,2023-10-06,32941877250,Elle & Vire Fromage Blanc x4,Dairy,1,3.46,3.46
TXN-20230806,2023-10-06,32569313569,Galbani Lait Demi-Ecrémé x4,Dairy,2,2.48,4.96
TXN-20230806,2023-10-06,33793057972,Colgate Shampoing 400ml,Hygiene,1,7.86,7.86
TXN-20230807,2023-10-20,32869152070,Dove Gel Douche 250ml,Hygiene,2,7.78,15.56
TXN-20230807,2023-10-20,36943759175,Evian Thé Glacé 1L,Beverages,1,3.28,3.28
TXN-20230807,2023-10-20,33896254671,Priméale Tomates 500g,Fresh Produce,1,1.23,1.23
TXN-20230807,2023-10-20,35170594822,Oasis Bière Blonde Canette 33cl,Beverages,1,2.5,2.5
TXN-20230807,2023-10-20,32480737797,Volvic Eau Minérale 1L,Beverages,1,3.15,3.15
TXN-20230808,2023-10-30,31401748259,Colgate Savon Liquide Bio,Hygiene,1,8.82,8.82
TXN-20230809,2023-10-11,31120351799,Oasis Soda 1.5L,Beverages,3,1.52,4.56
TXN-20230809,2023-10-11,38430919006,Panzani Riz Basmati Tube,Grocery (Dry),1,2.83,2.83
TXN-20230809,2023-10-11,35607063393,Barilla Sauce Tomate 500g,Grocery (Dry),1,4.75,4.75
TXN-20230809,2023-10-11,32741108066,Priméale Courgettes 500g,Fresh Produce,1,1.37,1.37
TXN-20230809,2023-10-11,38231689292,Volvic Thé Glacé Canette 33cl,Beverages,1,2.49,2.49
TXN-20230809,2023-10-11,34365798696,Origine France Carottes Sachet,Fresh Produce,1,4.16,4.16
TXN-20230809,2023-10-11,37582874363,Maille Mayonnaise Tube,Grocery (Dry),1,1.89,1.89
TXN-20230809,2023-10-11,32969116707,Harrys Pains au Chocolat x10,Bakery,1,3.52,3.52
TXN-20230809,2023-10-11,37080868686,Barilla Pâtes 1kg,Grocery (Dry),1,1.36,1.36
TXN-20230809,2023-10-11,33620272253,Président Fromage Blanc 1L,Dairy,1,1.76,1.76
TXN-20230809,2023-10-11,35861921444,Boulangerie Loc. Brioche Tranchée Complet,Bakery,1,1.32,1.32
TXN-20230809,2023-10-11,38886611602,Priméale Pommes Vrac,Fresh Produce,1,2.07,2.07
TXN-20230809,2023-10-11,31999968098,Boulangerie Loc. Baguette Complet,Bakery,1,2.79,2.79
TXN-20230809,2023-10-11,36107570150,Harrys Brioche Tranchée 500g,Bakery,1,1.71,1.71
TXN-20230809,2023-10-11,39661226430,Pasquier Croissants Complet,Bakery,1,3.62,3.62
TXN-20230810,2023-10-20,31217677892,Nutella Moutarde 1kg,Grocery (Dry),1,2.86,2.86
TXN-20230810,2023-10-20,36811794559,Origine Espagne Pommes 500g,Fresh Produce,1,1.65,1.65
TXN-20230810,2023-10-20,39853324327,La Boulangère Baguette x6,Bakery,1,1.32,1.32
TXN-20230810,2023-10-20,36092104053,Dove Déodorant Bio,Hygiene,3,3.77,11.31
TXN-20230810,2023-10-20,31766009855,Nivea Dentifrice Bio,Hygiene,6,7.03,42.18
TXN-20230810,2023-10-20,39817383852,Pasquier Pain de Mie x10,Bakery,1,3.05,3.05
TXN-20230810,2023-10-20,39817383852,Pasquier Pain de Mie x10,Bakery,1,3.05,3.05
TXN-20230810,2023-10-20,33701112793,Cristaline Soda Canette 33cl,Beverages,1,3.54,3.54
TXN-20230810,2023-10-20,32047581605,Barilla Moutarde 1kg,Grocery (Dry),1,5.67,5.67
TXN-20230810,2023-10-20,32550063513,Yoplait Yaourt Nature 1L,Dairy,1,4.47,4.47
TXN-20230810,2023-10-20,33289049973,Cristaline Thé Glacé Canette 33cl,Beverages,1,3.86,3.86
TXN-20230810,2023-10-20,35170594822,Oasis Bière Blonde Canette 33cl,Beverages,1,2.5,2.5
TXN-20230810,2023-10-20,38636527014,Lustucru Haricots Verts Tube,Grocery (Dry),1,0.93,0.93
TXN-20230810,2023-10-20,37909078695,Elle & Vire Lait Demi-Ecrémé 1L,Dairy,1,1.8,1.8
TXN-20230810,2023-10-20,38949226896,Heineken Bière Blonde 1L,Beverages,1,7.45,7.45
TXN-20230810,2023-10-20,33762378716,Harrys Croissants 500g,Bakery,1,3.34,3.34
TXN-20230810,2023-10-20,31388604240,Colgate Gel Douche 250ml,Hygiene,2,7.22,14.44
TXN-20230810,2023-10-20,39769677648,Tropicana Bière Blonde Canette 33cl,Beverages,1,2.83,2.83
TXN-20230810,2023-10-20,38064170907,Boulangerie Loc. Pain de Mie 500g,Bakery,1,1.52,1.52
TXN-20230810,2023-10-20,36434255808,Volvic Bière Blonde Pack 6x33cl,Beverages,1,7.05,7.05
TXN-20230811,2023-11-05,38145615113,Harrys Pain de Mie Complet,Bakery,1,3.29,3.29
TXN-20230811,2023-11-05,37021592770,Volvic Eau Minérale Pack 6x33cl,Beverages,1,3.44,3.44
TXN-20230811,2023-11-05,37080868686,Barilla Pâtes 1kg,Grocery (Dry),1,1.36,1.36
TXN-20230811,2023-11-05,33384524955,Origine Espagne Bananes Vrac,Fresh Produce,4,4.33,17.32
TXN-20230811,2023-11-05,38476548375,Yoplait Yaourt Nature 250g,Dairy,1,1.92,1.92
TXN-20230811,2023-11-05,39661226430,Pasquier Croissants Complet,Bakery,1,3.62,3.62
TXN-20230811,2023-11-05,38345722340,Panzani Haricots Verts Bocal,Grocery (Dry),1,4.42,4.42
TXN-20230811,2023-11-05,39014022014,Dove Dentifrice Bio,Hygiene,2,4.6,9.2
TXN-20230811,2023-11-05,35544562756,Coca Cola Soda Pack 6x33cl,Beverages,1,3.08,3.08
TXN-20230811,2023-11-05,33442058362,L'Oréal Gel Douche Bio,Hygiene,1,4.71,4.71
TXN-20230812,2023-10-04,35435901815,Boulangerie Loc. Pains au Chocolat x6,Bakery,1,2.61,2.61
TXN-20230812,2023-10-04,39422644435,Volvic Bière Blonde 1L,Beverages,2,1.22,2.44
TXN-20230812,2023-10-04,32096843254,Signal Gel Douche Lot x2,Hygiene,1,9.8,9.8
TXN-20230812,2023-10-04,38438550992,Colgate Shampoing Lot x2,Hygiene,1,3.74,3.74
TXN-20230812,2023-10-04,34528139524,Danone Crème Fraîche 1L,Dairy,6,3.25,19.5
TXN-20230812,2023-10-04,32463769334,Heineken Thé Glacé 1L,Beverages,1,4.35,4.35
TXN-20230812,2023-10-04,34311001818,Panzani Sauce Tomate 1kg,Grocery (Dry),2,5.2,10.4
TXN-20230812,2023-10-04,38234795411,Bonduelle Riz Basmati 500g,Grocery (Dry),1,1.25,1.25
TXN-20230812,2023-10-04,38290721923,Carrefour Bio Yaourt Nature 250g,Dairy,1,4.35,4.35
TXN-20230812,2023-10-04,35257617625,Panzani Pâtes 500g,Grocery (Dry),2,4.71,9.42
TXN-20230812,2023-10-04,38430919006,Panzani Riz Basmati Tube,Grocery (Dry),1,2.83,2.83
TXN-20230812,2023-10-04,34978309897,Origine Espagne Carottes 500g,Fresh Produce,2,1.77,3.54
TXN-20230812,2023-10-04,33241461487,Boulangerie Loc. Pain de Mie x10,Bakery,1,3.36,3.36
TXN-20230812,2023-10-04,39788640918,Carrefour Bio Fromage Blanc 250g,Dairy,1,4.19,4.19
TXN-20230812,2023-10-04,36004118941,Carrefour Bio Tomates Vrac,Fresh Produce,1,4.26,4.26
TXN-20230812,2023-10-04,38949226896,Heineken Bière Blonde 1L,Beverages,1,7.45,7.45
TXN-20230813,2023-10-05,33510102708,Priméale Courgettes 1kg,Fresh Produce,2,1.91,3.82
TXN-20230813,2023-10-05,36056100490,Priméale Tomates Sachet,Fresh Produce,2,1.3,2.6
TXN-20230813,2023-10-05,34827331558,Maille Pâtes 1kg,Grocery (Dry),2,2.93,5.86
TXN-20230813,2023-10-05,31401748259,Colgate Savon Liquide Bio,Hygiene,2,8.82,17.64
TXN-20230813,2023-10-05,36958989507,Maille Riz Basmati 1kg,Grocery (Dry),1,4.5,4.5
TXN-20230813,2023-10-05,34524620209,Galbani Mozzarella x4,Dairy,2,1.84,3.68
TXN-20230813,2023-10-05,35861921444,Boulangerie Loc. Brioche Tranchée Complet,Bakery,4,1.32,5.28
TXN-20230813,2023-10-05,35100149363,Colgate Déodorant Lot x2,Hygiene,1,6.7,6.7
TXN-20230813,2023-10-05,33296730111,Le Petit Marseillais Dentifrice Lot x2,Hygiene,3,9.14,27.42
TXN-20230813,2023-10-05,31120351799,Oasis Soda 1.5L,Beverages,1,1.52,1.52
TXN-20230813,2023-10-05,36092104053,Dove Déodorant Bio,Hygiene,1,3.77,3.77
TXN-20230813,2023-10-05,37397106609,Origine Espagne Salade 500g,Fresh Produce,1,1.98,1.98
TXN-20230814,2023-11-12,32271134947,Origine France Bananes 1kg,Fresh Produce,1,4.7,4.7
TXN-20230814,2023-11-12,34412525113,Dove Déodorant 250ml,Hygiene,2,3.52,7.04
TXN-20230814,2023-11-12,37468741429,Oasis Soda 1.5L,Beverages,1,2.98,2.98
TXN-20230814,2023-11-12,37570684353,Origine France Salade 500g,Fresh Produce,2,4.85,9.7
TXN-20230814,2023-11-12,36866689673,Signal Déodorant 400ml,Hygiene,1,9.05,9.05
TXN-20230814,2023-11-12,34932168341,Lustucru Haricots Verts Tube,Grocery (Dry),1,3.3,3.3
TXN-20230814,2023-11-12,38345722340,Panzani Haricots Verts Bocal,Grocery (Dry),1,4.42,4.42
TXN-20230814,2023-11-12,32508609860,Danone Crème Fraîche 250g,Dairy,1,3.33,3.33
TXN-20230814,2023-11-12,33756903682,Tropicana Eau Minérale Pack 6x33cl,Beverages,1,3.92,3.92
TXN-20230814,2023-11-12,33289049973,Cristaline Thé Glacé Canette 33cl,Beverages,1,3.86,3.86
TXN-20230815,2023-11-06,32969116707,Harrys Pains au Chocolat x10,Bakery,1,3.52,3.52
TXN-20230815,2023-11-06,39798979014,Amora Haricots Verts 1kg,Grocery (Dry),1,3.81,3.81
TXN-20230815,2023-11-06,36292273786,Nivea Gel Douche 250ml,Hygiene,1,3.91,3.91
TXN-20230815,2023-11-06,33762378716,Harrys Croissants 500g,Bakery,1,3.34,3.34
TXN-20230815,2023-11-06,31544118183,Carrefour Bio Pommes 1kg,Fresh Produce,1,1.55,1.55
TXN-20230816,2023-11-01,36217282336,Bonduelle Riz Basmati 1kg,Grocery (Dry),1,5.52,5.52
TXN-20230816,2023-11-01,36092104053,Dove Déodorant Bio,Hygiene,2,3.77,7.54
TXN-20230816,2023-11-01,31329460694,Pasquier Pains au Chocolat 500g,Bakery,1,1.8,1.8
TXN-20230816,2023-11-01,38137390584,Oasis Jus d'Orange Canette 33cl,Beverages,1,5.81,5.81
TXN-20230816,2023-11-01,32582306556,Origine Espagne Tomates Vrac,Fresh Produce,1,3.02,3.02
TXN-20230816,2023-11-01,37948236113,Evian Soda Canette 33cl,Beverages,2,1.06,2.12
TXN-20230816,2023-11-01,37869333328,Signal Dentifrice Lot x2,Hygiene,1,6.38,6.38
TXN-20230816,2023-11-01,36415504471,Origine France Pommes 1kg,Fresh Produce,3,4.92,14.76
TXN-20230816,2023-11-01,39158117811,Colgate Savon Liquide 250ml,Hygiene,1,7.62,7.62
TXN-20230816,2023-11-01,33279408925,Elle & Vire Beurre Doux 500g,Dairy,1,3.94,3.94
TXN-20230816,2023-11-01,39625835243,Oasis Eau Minérale Pack 6x33cl,Beverages,1,2.23,2.23
TXN-20230816,2023-11-01,36940587890,Carrefour Bio Lait Demi-Ecrémé 500g,Dairy,1,3.02,3.02
TXN-20230816,2023-11-01,39963303355,Bonduelle Riz Basmati Tube,Grocery (Dry),2,2.64,5.28
TXN-20230817,2023-11-07,34411527045,Dove Gel Douche Bio,Hygiene,6,3.53,21.18
TXN-20230817,2023-11-07,31430613137,L'Oréal Savon Liquide 250ml,Hygiene,1,9.89,9.89
TXN-20230817,2023-11-07,39788640918,Carrefour Bio Fromage Blanc 250g,Dairy,1,4.19,4.19
TXN-20230817,2023-11-07,39052705187,Pasquier Baguette 500g,Bakery,1,2.43,2.43
TXN-20230817,2023-11-07,38555610190,Pasquier Brioche Tranchée Complet,Bakery,2,2.53,5.06
TXN-20230817,2023-11-07,39080168818,Galbani Crème Fraîche x8,Dairy,1,1.66,1.66
TXN-20230817,2023-11-07,31976884178,Harrys Pain de Mie Nature,Bakery,1,1.32,1.32
TXN-20230817,2023-11-07,33343500027,Boulangerie Loc. Croissants x10,Bakery,6,2.65,15.9
TXN-20230817,2023-11-07,32064021357,Oasis Jus d'Orange 1.5L,Beverages,1,2.63,2.63
TXN-20230817,2023-11-07,33510102708,Priméale Courgettes 1kg,Fresh Produce,1,1.91,1.91
TXN-20230817,2023-11-07,38913192047,Lustucru Riz Basmati 1kg,Grocery (Dry),3,3.24,9.72
TXN-20230817,2023-11-07,39626228488,Dove Déodorant Lot x2,Hygiene,4,4.31,17.24
TXN-20230817,2023-11-07,36417767080,Origine France Courgettes Vrac,Fresh Produce,1,1.49,1.49
TXN-20230817,2023-11-07,31273042950,Volvic Thé Glacé Canette 33cl,Beverages,2,5.01,10.02
TXN-20230817,2023-11-07,31995287718,Pasquier Croissants x10,Bakery,1,2.71,2.71
TXN-20230817,2023-11-07,39072671758,Cristaline Eau Minérale Canette 33cl,Beverages,2,4.16,8.32
TXN-20230817,2023-11-07,37508260239,Lustucru Mayonnaise 1kg,Grocery (Dry),2,5.98,11.96
TXN-20230818,2023-11-07,38308791119,Maille Moutarde Tube,Grocery (Dry),2,3.2,6.4
TXN-20230818,2023-11-07,38637500805,Priméale Salade 1kg,Fresh Produce,2,1.1,2.2
TXN-20230818,2023-11-07,39008930794,Nivea Shampoing 400ml,Hygiene,2,8.59,17.18
TXN-20230818,2023-11-07,33023763729,Tropicana Eau Minérale Pack 6x33cl,Beverages,2,5.65,11.3
TXN-20230818,2023-11-07,35861921444,Boulangerie Loc. Brioche Tranchée Complet,Bakery,1,1.32,1.32
TXN-20230818,2023-11-07,33544140865,Dove Dentifrice 400ml,Hygiene,2,5.54,11.08
TXN-20230818,2023-11-07,31976884178,Harrys Pain de Mie Nature,Bakery,1,1.32,1.32
TXN-20230818,2023-11-07,31679748175,Bonduelle Riz Basmati 500g,Grocery (Dry),1,1.63,1.63
TXN-20230819,2023-10-01,38438550992,Colgate Shampoing Lot x2,Hygiene,1,3.74,3.74
TXN-20230819,2023-10-01,31282196690,La Boulangère Brioche Tranchée 500g,Bakery,2,3.65,7.3
TXN-20230819,2023-10-01,33343500027,Boulangerie Loc. Croissants x10,Bakery,1,2.65,2.65
TXN-20230820,2023-11-04,36760326753,Origine Espagne Pommes Vrac,Fresh Produce,1,1.89,1.89
TXN-20230820,2023-11-04,33296730111,Le Petit Marseillais Dentifrice Lot x2,Hygiene,1,9.14,9.14
TXN-20230820,2023-11-04,37561320348,Carrefour Bio Yaourt Nature x4,Dairy,1,2.27,2.27
TXN-20230820,2023-11-04,35137048699,La Boulangère Croissants Nature,Bakery,2,3.15,6.3
TXN-20230820,2023-11-04,39843351936,Tropicana Jus d'Orange Pack 6x33cl,Beverages,1,0.98,0.98
TXN-20230820,2023-11-04,31401748259,Colgate Savon Liquide Bio,Hygiene,1,8.82,8.82
TXN-20230820,2023-11-04,39027169495,Panzani Mayonnaise 1kg,Grocery (Dry),1,3.16,3.16
TXN-20230820,2023-11-04,36806318444,Yoplait Beurre Doux x8,Dairy,1,2.4,2.4
TXN-20230820,2023-11-04,33793057972,Colgate Shampoing 400ml,Hygiene,2,7.86,15.72
TXN-20230820,2023-11-04,38708048323,Barilla Haricots Verts 500g,Grocery (Dry),1,5.41,5.41
TXN-20230820,2023-11-04,37714651650,Origine France Tomates Vrac,Fresh Produce,2,3.34,6.68
